SST,Salinity,Chlorophyll,Coral_Health
26.502304,34.94624,0.9050211,0.34427795
25.847134,35.15564,1.4993086,0.5499784
27.021864,34.926052,1.5708698,0.6315954
26.92826,35.003994,1.1910218,0.6520425
25.638445,34.859512,1.4820396,0.6973994
25.941538,35.044476,1.2170817,0.72328365
26.750622,34.956577,1.6818607,0.58937585
24.921,35.057983,1.0644435,1.0
25.116673,35.368843,1.2156025,0.47480702
26.287367,35.338512,1.6580302,0.68795425
25.383726,34.835545,1.4983991,0.64956325
26.712221,35.56963,1.1563954,0.6567001
29.139822,34.964027,1.6229488,0.965211
26.371578,34.66696,1.5172558,0.5813082
26.99402,34.542984,1.412662,0.3901828
26.825771,35.560402,1.5944759,0.9325788
26.165707,34.544678,0.96517515,0.8884034
23.687632,35.09575,1.5836918,1.0
24.240334,35.216423,1.5314518,0.70338345
25.991064,34.863045,1.3802458,0.8347138
26.382843,34.592052,1.7267519,0.893132
26.935827,35.51504,1.5418931,0.7224635
25.315474,34.556988,2.120582,0.30984378
27.123646,34.8129,1.0362637,0.93427885
27.184002,34.58953,1.722126,0.82210183
25.880781,35.014027,1.2678777,0.6879991
26.043488,35.10951,1.3253938,0.8291274
27.79219,35.129707,1.7900139,0.6969099
26.128555,34.971745,1.2677692,0.4829449
27.105982,34.738976,1.6212542,0.7919049
27.333376,34.262875,1.727484,0.5973656
25.469173,35.50124,1.3433657,0.40786332
25.820051,34.8971,1.069037,0.9650541
24.726257,35.093075,1.6804572,0.75921094
28.119167,34.898056,1.5731137,1.0
27.912422,34.516632,1.0982234,0.4088156
26.489172,35.144455,1.8865986,0.684179
26.45511,34.54192,1.582762,0.6615894
23.946114,34.773067,1.1097698,0.76405805
26.326801,35.20814,1.2913339,1.0
26.54564,35.082504,1.2720053,0.6734587
27.22443,35.000908,1.8345726,0.69611514
26.22298,34.480934,1.1158723,0.61634594
24.296665,35.092464,1.3506341,0.52091396
25.747898,34.421597,1.4702287,0.97798824
25.823309,34.8843,1.567538,0.6515819
25.314074,34.939087,1.0540652,0.84354436
24.541103,35.07343,1.2139323,0.63033
26.490393,34.904163,1.1133435,0.35079214
26.497162,34.83836,1.1489078,0.62546206
24.735804,35.0999,1.1811115,1.0
25.058056,35.341545,1.0052513,0.5258349
25.918882,34.383034,1.4527825,0.61511624
25.512314,35.009636,1.1870148,0.67176604
23.294678,34.65293,1.4442667,0.5799409
25.141891,34.718723,1.163954,0.776523
27.723722,34.881447,1.1776032,0.37614146
25.841476,34.361225,1.7669121,0.73608565
25.135437,35.455143,1.9779073,1.0
26.140078,35.20072,1.1211826,0.7460308
26.103762,34.535854,1.0081682,0.4657695
26.141993,34.99878,1.0255194,0.68480575
25.555693,35.144646,1.2439234,0.63956517
25.599117,35.114956,1.574702,0.88689166
26.075125,34.868744,1.6528404,0.9449708
25.458963,35.08898,1.1231512,0.6246795
26.926151,35.032852,0.95038193,0.5757569
25.62336,34.884262,1.7162552,1.0
25.804337,35.00501,1.690874,0.2533889
26.92994,35.4085,1.3702757,0.8434721
26.686855,35.41195,1.7063175,0.6646516
26.025063,35.31237,1.2561941,0.067881234
25.36643,35.016285,1.0311058,0.35913545
26.656643,34.43585,1.3631375,0.53979266
26.63973,35.575603,1.3726171,1.0
26.039087,35.27113,1.676152,0.67177737
27.354553,35.370872,1.2470999,0.4814441
25.13596,34.951717,1.0998218,0.7547236
25.648483,35.60672,1.3222958,0.4721915
26.181164,34.769714,1.2354524,0.6382638
26.822018,35.609165,1.4446343,0.54933035
25.565779,34.47954,1.8238114,0.5812118
24.899471,34.97079,1.1228542,0.7957437
25.497305,34.56026,1.1101538,0.5510378
27.022957,35.24529,0.97378826,0.64038336
25.087168,34.8478,1.0589669,0.6500927
24.731394,35.551167,1.3475479,0.69695264
25.802189,35.305485,0.77172863,0.5602018
26.542116,34.800182,1.3792095,0.90433776
24.294388,35.12784,1.6809205,1.0
25.504406,34.581146,1.325128,0.99973994
25.411726,35.221077,1.8470526,0.8990875
25.607397,34.61164,1.4848502,0.3623925
26.99261,35.05508,1.3693393,0.52234846
26.946173,35.004852,1.1054748,0.702073
25.202248,34.806255,1.1058879,0.7387875
26.331202,35.262142,1.3825712,0.66151094
27.041725,34.850277,1.220002,0.5054394
25.72037,34.775726,1.2289832,0.93945867
26.975712,34.854263,1.3105594,1.0
25.451126,35.510216,1.1060216,0.7276957
26.784239,34.901157,1.1242163,1.0
25.555113,34.741894,1.453454,0.56153816
22.888931,35.121426,1.268648,0.52967554
27.216818,34.309875,1.3238966,0.52154666
27.597876,34.70126,1.2501557,0.7915964
22.856422,34.512814,1.3314523,0.6664153
26.52659,35.29496,1.3018677,1.0
25.397326,35.020428,1.467449,0.47354713
26.293722,35.01449,1.2508414,0.24817619
24.537294,35.2499,1.266285,0.9039504
28.460695,35.04255,1.220325,0.8497583
25.98438,35.28255,1.5320618,0.619046
25.461153,35.132294,1.2044823,0.8388175
24.936867,34.61229,1.2485422,0.6104059
26.2238,35.377483,1.6418989,0.9043892
25.476925,34.54441,1.8760004,0.8132169
26.787132,34.94432,1.9094301,0.94320333
25.215637,35.12017,1.3198533,0.45197365
26.48883,35.081257,1.1044327,0.7075357
25.211294,35.26292,1.2691834,0.5636162
23.48925,35.017773,0.97341913,0.6356799
25.541718,34.91924,1.5438145,0.657393
25.876923,34.899445,1.4861196,0.7498867
26.470142,34.841312,1.5388671,0.57163644
26.761526,35.27298,1.8669676,0.34215763
26.67487,34.5718,2.067193,0.6041211
25.535458,34.84172,0.94288707,0.56001085
26.709276,35.061386,1.5041331,0.93883777
26.796906,35.42839,1.3889512,1.0
26.23955,34.82763,1.1821194,0.6941519
24.899988,35.22793,1.2813878,0.9220868
26.498299,34.972824,0.8934805,0.81068087
25.223473,34.946625,1.2273221,0.6172624
23.898016,34.987747,0.9286005,0.6235004
26.156672,35.171738,1.2255797,1.0
24.957714,34.467964,0.98798096,0.3742911
25.429379,35.204647,0.8458567,1.0
25.22904,34.850136,1.5455791,0.5756045
26.141941,34.732555,1.4791987,1.0
25.778116,34.721157,1.1899201,0.76305616
25.243149,35.52293,1.6651515,0.66674465
27.40705,34.547256,1.0135585,1.0
23.611517,34.610706,1.5818026,0.6171433
26.181095,35.02914,0.9497804,1.0
25.212358,35.230236,1.4737791,0.6702307
25.96843,35.190067,1.2436304,0.74399966
27.319626,34.297344,1.0337738,0.86083513
24.537775,34.86731,0.97196573,0.8302093
26.64772,34.635128,1.0831791,0.8492731
25.519896,34.598015,1.0142418,0.8949514
26.064636,35.4478,1.2325486,1.0
25.717627,35.0566,1.3382534,0.45124352
25.788183,35.17847,1.6689656,0.6109025
26.502565,35.064903,1.9050174,0.7907184
25.787334,34.326923,1.372879,0.57274306
25.089935,35.213257,1.6599065,0.7157232
26.65512,35.336937,1.5054848,0.45777383
26.963188,34.985863,1.2093717,0.7362485
27.655409,35.137646,0.7414729,0.36929873
24.734549,34.7045,1.4426471,0.8094874
27.959846,35.69094,0.989287,0.47790873
26.700424,34.53419,1.4272381,0.7856844
25.483215,35.085255,1.307529,1.0
25.02344,35.447113,0.93536645,0.8250251
26.022243,35.304874,1.0997117,1.0
26.102999,34.608746,1.0728179,0.70660686
24.901413,35.16451,1.6239907,0.4133682
26.998192,35.79774,1.2691709,0.9102416
27.411455,34.79136,1.2613528,0.42627084
25.327442,34.484158,1.4284623,0.49898672
27.8875,35.301884,1.1317205,0.41497177
26.512117,34.836548,1.337976,0.8216057
27.48317,35.26806,1.2760429,0.46919122
25.907335,35.049202,0.85587233,1.0
25.199545,34.93924,1.7753215,0.6817485
26.148582,35.00058,1.549669,0.60432994
26.569141,35.072018,1.0105683,0.48095238
26.06288,35.148136,2.1345906,0.3511218
25.600576,34.68953,1.6077594,0.39647222
25.695385,34.348007,1.0607253,0.853484
26.065203,35.67592,1.3545394,0.85157746
26.285732,35.60622,1.6681906,0.6646465
25.53657,35.052345,1.9494556,0.6462978
27.227413,35.452118,1.734775,0.46598557
26.735384,34.89613,1.5382974,0.94835716
26.596886,35.153374,1.3876433,0.7471826
25.680328,35.15727,1.047637,0.7533993
26.098124,34.324387,1.7271173,0.5896828
26.276108,35.392044,1.2151935,0.75145763
27.169334,34.832245,1.2603319,0.81913066
26.13943,35.008816,1.2941856,0.7556094
25.755333,34.689384,1.0815798,0.56941134
26.8679,34.492462,2.0212402,0.73401034
27.793552,34.510826,1.1413649,1.0
27.077887,34.64123,1.6276973,0.68380606
25.825954,34.618027,1.5235298,0.7138018
25.83981,34.21514,1.4968376,0.52244776
26.879597,34.771397,1.2189558,0.6622863
26.776947,34.840263,1.1166972,0.64827627
27.173656,35.032898,1.3128971,0.8415438
25.699177,34.928993,1.4864488,0.9742881
26.460308,34.67342,1.0335613,0.5895088
26.716803,35.211605,1.5166613,0.40299538
26.36272,34.972683,1.1297386,0.55757475
27.797348,34.472248,1.4657347,0.8098533
28.361782,34.96731,1.2627437,0.8822961
26.36022,34.71975,1.1469933,0.934484
25.876787,35.035866,1.025311,0.6330602
25.496237,35.287228,1.1312276,0.8427646
26.883219,35.750732,1.241125,0.58136815
24.34417,34.51813,1.7426939,0.7584105
26.26834,34.847355,1.4319202,0.7254703
25.145527,35.133446,1.3159866,0.38510916
28.326391,35.237232,1.259228,0.6633616
25.917091,34.54762,1.4286784,0.71316767
25.914644,34.616497,1.215261,0.69563174
26.47446,34.83103,1.7506024,0.702176
25.88328,35.260918,0.92702866,0.7032896
24.360617,34.69341,1.0416125,0.59986854
25.314024,34.70254,1.132254,0.6699439
26.273836,35.1381,1.9635764,0.49257126
26.825308,35.16291,1.0184681,0.8977675
27.4817,34.740467,1.750386,0.85108846
25.183065,35.282997,1.340504,0.8929704
26.474102,34.903343,1.3433255,0.6864568
26.379911,35.244358,1.2051921,0.5922517
26.116278,34.89408,1.6956104,0.47362956
25.01019,35.128094,2.0520244,0.90300125
26.487635,35.3039,1.2234024,0.7715354
26.034994,35.012096,1.4945707,0.8511792
25.133862,34.899654,1.415618,0.7407029
26.710264,35.38046,1.2043804,0.2669637
26.929518,35.21823,2.1128213,0.9832829
25.501472,34.752354,1.5732385,0.74835825
25.552118,35.15554,1.2559321,1.0
25.520561,34.43756,1.2799163,0.7778107
26.258318,34.750988,1.1204327,0.96439123
24.906963,35.285255,1.3817816,0.86390394
25.88477,34.894024,1.5808818,0.85051733
24.622328,34.859287,1.0959423,0.8503934
26.820925,34.942554,1.6128279,0.6900294
26.936481,35.049793,1.3781244,0.9574549
24.970398,34.93577,1.7010307,0.91451156
26.77146,35.342407,0.9510128,0.94663596
25.761168,34.47359,1.1135011,0.4858455
27.638144,34.685093,1.7514001,0.5100251
26.741379,35.32567,1.7198048,0.789122
24.715622,35.0572,1.7388034,0.3233342
26.297373,35.049904,1.1319339,0.8169726
25.100739,35.35414,1.2053322,0.5106238
25.187859,34.880745,1.7884997,0.6644307
25.778467,34.81375,1.3078125,0.552774
23.35323,35.078644,1.6856627,0.5371159
25.929083,34.538147,1.1673112,0.46708682
24.46524,35.201134,1.573697,0.5435858
26.819036,35.117443,0.93784994,0.389883
26.526382,34.975044,1.3090593,0.822823
26.58174,35.126453,1.2262212,0.85843724
26.488726,34.773766,1.775832,0.5883372
25.005127,34.67721,1.4521389,0.53823256
25.880135,35.2703,1.2576364,0.7477311
27.64134,35.007244,1.4210073,0.883726
26.016552,35.080112,1.4425453,1.0
26.108515,34.62131,1.2243643,0.59972835
26.137548,34.84872,1.0599833,0.7694936
25.39832,35.386116,1.9147892,1.0
25.349236,34.94603,1.6689836,0.87641877
27.27485,35.122433,1.1628171,0.7407325
25.386614,35.23463,1.329792,0.4723833
26.81151,35.315254,1.6866469,0.94249475
25.832111,35.275673,0.96953654,1.0
25.00602,35.36679,1.1362574,0.9795498
25.593864,34.81201,1.0715125,0.5840393
26.28145,34.63551,1.7173228,0.8808569
27.325476,34.957943,1.3276824,0.31166923
28.837793,34.64539,1.3375319,0.68246835
26.354443,34.608902,1.3164274,0.77040344
26.515907,34.868107,1.3227147,0.5053818
25.110796,34.960747,1.1586031,0.98521894
25.847805,34.220867,1.1047642,0.716486
27.50778,34.786644,1.4613129,0.77832234
26.51002,34.72114,1.4477724,0.53071713
24.461939,35.00885,1.3162915,0.5042317
25.437878,35.120403,1.5599165,0.97692966
25.493105,35.43863,1.5999147,0.85324216
26.923445,34.931496,1.521262,0.5200023
26.191326,35.494335,1.1972826,0.42074263
26.432076,34.90611,1.3417046,0.75319105
26.598507,34.67583,1.0599635,0.5202885
26.80083,34.849403,1.5882344,0.8119595
24.495975,34.035324,1.2615552,0.7968975
25.320665,34.857246,1.2239796,1.0
24.527975,34.60324,1.548255,0.5750261
26.387043,34.667015,0.9868451,0.7919797
24.476925,35.289677,1.4977955,0.5914586
26.68244,35.16468,1.4696028,0.5400811
26.918547,34.672928,1.4722055,0.6795774
27.370853,35.13738,1.0549849,0.24947877
26.891287,35.61699,0.864769,0.5269758
27.052004,34.821026,1.520579,0.92118114
25.105375,34.72578,1.2002809,0.66427
25.684507,35.084404,1.7870921,0.4918071
25.070452,34.891613,0.9068135,0.37404293
27.329262,35.063217,1.0547692,0.98523027
27.658985,35.118282,1.9654363,0.6622871
26.528708,34.971478,1.072447,0.63538784
25.679182,34.97955,1.488189,0.63603026
24.565147,34.54924,1.2239602,0.6610759
25.325876,34.813786,1.1953982,1.0
27.745018,34.82272,1.7437232,1.0
26.343287,34.737446,1.3538151,1.0
25.393278,35.18514,1.2038577,0.74123555
25.870365,35.02025,1.5832206,0.4508182
24.845587,35.492447,1.1112083,0.8594333
26.14616,35.21095,1.2242793,0.45310816
24.456238,35.173504,1.6684637,0.5676754
25.950672,34.752968,1.5856757,0.529093
24.626888,35.282196,1.0933304,0.6303893
25.812866,35.201744,1.4080181,0.5504877
27.680504,35.265755,1.4319991,0.8257446
25.020618,34.343838,1.626349,0.17147972
26.319393,34.804737,1.2686405,0.57702774
26.23456,34.71211,1.1693391,0.7752349
25.836395,34.753994,1.0182989,0.84584075
26.146284,35.39959,1.0876887,0.47576985
24.702808,35.147766,1.3910792,0.39632168
25.141836,34.89144,1.5298488,0.9326115
26.249578,35.1777,1.3533586,0.48777097
25.815311,34.945763,1.230062,0.757395
25.954407,34.809628,1.1738358,0.4834783
26.41279,34.85917,1.5483866,1.0
23.997824,35.715004,1.2381874,0.5916735
26.099878,34.454456,1.21793,0.52740294
25.849844,35.17075,1.2780666,0.55893874
28.36094,35.511505,1.1494995,0.5150819
27.146332,34.70333,1.467804,0.6805288
26.749834,35.376762,1.2770301,0.7158973
24.29027,35.30323,1.2563862,1.0
24.973,34.710648,0.9976776,0.3200253
25.848558,34.727154,1.4151118,0.5936345
26.35235,34.82952,1.0100479,0.65649694
25.701277,34.98435,1.7409965,0.6191768
26.148119,35.12707,1.3822806,0.837516
25.549467,34.980885,0.9638587,0.70277435
26.845892,35.011528,1.1715726,0.4961419
25.601494,35.058895,1.5112896,0.77126133
25.781513,35.51036,1.7202796,0.7490645
26.287233,35.180515,1.5451177,0.47913006
25.86366,35.00804,1.108222,0.79209924
28.277868,34.64782,1.2690814,0.52516246
24.832054,35.031696,1.1691041,0.7243694
27.297256,35.482613,1.0997509,0.7746958
24.436409,35.384293,1.2277185,0.41899353
26.777033,35.177616,1.081856,1.0
26.128159,35.048283,1.1596245,0.43701488
25.024817,34.73701,1.8422877,0.72629935
26.581345,34.949593,1.8783591,0.46327382
25.96492,35.003887,1.5389184,0.7957165
26.275465,34.766094,0.98096913,0.7439731
24.85626,34.92212,0.9969245,0.6501813
26.372015,34.63151,1.0151894,0.6515718
26.549482,34.71475,1.2613989,0.7823975
25.607399,35.09938,1.4951634,0.41563967
26.637667,34.4336,1.6441969,0.5600015
24.272272,35.07884,1.061434,0.5663795
25.513628,34.858673,1.224214,0.4143884
26.19755,34.6549,1.8009472,0.7658888
24.693752,35.281116,1.4843447,0.4295986
24.589588,34.614403,1.5348125,0.81185097
24.368076,35.162834,1.3577853,0.51616764
26.44693,34.97321,1.1536461,0.92081636
26.184864,34.797295,1.5791955,0.54524004
25.927034,34.770313,1.4781924,0.903226
27.058687,35.300003,1.0892792,0.5800301
25.864906,34.94782,1.6384112,0.525222
25.542273,35.042892,1.0871617,0.98045015
23.662455,34.82597,1.4680201,0.49058825
26.137583,35.39344,1.3031746,0.4514764
26.19065,34.745964,1.2382717,0.7249405
27.315954,35.023167,1.0237226,1.0
26.489027,35.27032,1.2074792,0.7921209
27.045168,34.731033,1.6880699,0.6367725
26.198174,35.51686,1.1533226,0.5461457
25.314314,35.305447,1.4439396,0.548619
25.650517,35.093426,1.24202,0.79785144
25.363024,35.02076,1.3003707,0.8719217
25.487951,35.08163,1.3146342,0.90995944
25.072077,35.00977,1.1995717,0.64327013
25.625454,35.008537,1.2469733,0.5113097
27.620975,35.25349,1.6160967,0.87650275
27.21146,34.871925,1.3601979,0.9442267
26.343067,34.333073,1.0613053,0.71694845
26.893593,35.092903,0.846903,1.0
26.282364,35.11044,1.0492016,0.6939615
25.663055,34.905056,1.343834,0.45873338
23.663214,35.029705,1.1386396,1.0
25.4869,34.707214,1.4008651,1.0
26.304026,34.62014,1.138396,0.74173343
26.282204,35.304974,1.4510989,0.46243903
25.03141,35.62949,1.8044453,0.52593505
25.885494,34.905926,1.3870624,0.82276016
26.26576,35.101112,1.5477914,0.52135324
28.112158,34.41677,1.518321,0.8252741
28.000198,34.830654,1.0383272,0.99062824
26.556974,34.87648,1.689901,0.9058134
27.283659,35.172165,1.2671807,0.74732274
26.979809,35.239967,1.101072,0.79414546
25.916706,35.349834,1.0143305,0.43856093
23.206661,34.959576,1.3742188,0.88302183
28.143599,35.558563,0.9032601,0.6079497
26.36211,35.007557,1.7336687,0.7127002
24.864063,35.054264,1.2660261,1.0
26.338743,35.397663,1.1572282,0.81900066
25.531696,34.796246,1.3484703,0.733685
26.60752,35.332424,1.1826957,0.5577319
25.549004,35.16244,1.5799011,0.5680526
27.987011,34.695164,1.415424,0.5995346
27.794052,34.894978,1.5560542,0.789401
27.097986,35.205647,1.0200055,0.1358599
26.458815,35.001842,1.2549459,0.7330741
26.07857,35.01652,1.2475586,0.41049364
27.188517,35.3918,1.1652908,0.8074294
25.494247,34.650417,1.2481507,0.7098483
26.47324,35.161358,1.6861433,0.47140607
26.89688,35.116993,1.320242,0.73017865
27.36275,35.63339,1.2027528,0.38803488
26.449844,35.27728,1.6060013,0.90382123
25.17735,35.089996,1.4949883,0.7829373
27.353035,34.8676,1.1545615,0.78536505
25.27005,35.13022,1.0992672,0.56747234
25.872995,34.753548,1.1576998,0.6792037
26.062777,35.005795,1.5869609,0.65250367
25.18436,34.550114,1.9005424,0.6017892
28.4442,34.768692,1.2239062,0.4776208
25.802637,34.70744,1.2427149,0.52960026
25.075443,35.1559,1.3911333,1.0
25.541283,35.27016,1.1823273,0.33968768
25.739412,34.743237,1.3710454,1.0
26.888462,35.46013,1.3244532,0.7303185
26.52566,34.48491,1.2514668,0.7025598
24.638077,34.024956,1.31135,0.9008336
27.170452,35.030792,1.3846062,0.58001894
25.938114,34.90344,1.594036,0.34139112
25.967485,34.02303,1.1551378,0.7359734
25.134523,35.246124,1.0210811,0.61313504
26.840532,35.161823,1.8918117,0.5442319
27.001947,35.46361,1.2323713,0.7128484
27.874376,35.192398,1.14386,0.7214846
25.566095,35.11198,1.0866876,0.54691917
26.516102,34.514168,1.339683,0.5527799
27.131536,34.618526,1.3965752,0.6077235
24.479267,35.100193,1.1529584,0.47560954
28.176208,35.129562,0.9329642,0.97553545
23.868607,34.756588,1.266524,0.48897067
27.248177,35.18222,1.2106804,0.6718896
24.927069,34.866188,1.3274065,0.5309601
25.947432,34.937008,1.4134814,0.4851153
24.591248,35.044373,1.9337441,0.40028566
26.28861,34.76296,1.5168967,1.0
24.64023,35.258663,1.401574,0.25135604
25.729143,34.5611,1.4321414,0.84962153
25.2409,34.75193,1.513617,0.8535252
25.149738,35.308662,1.0653942,0.6852453
24.515867,34.842255,1.4630699,0.47661886
25.808,34.95507,1.254442,0.19620024
26.12126,35.08853,1.4472501,0.5763715
26.563486,35.35578,1.2995181,0.82133824
25.190449,34.683422,1.0467622,0.6709761
25.892628,34.880795,1.2732418,0.8869013
25.73445,34.43595,1.9997187,0.7052626
25.318907,34.53762,1.1294241,0.5315417
24.76271,35.227535,1.8183414,0.6696163
23.659025,35.098846,1.2575349,0.43840182
28.211151,34.868336,1.389468,0.7707759
26.097853,35.577244,1.2123777,0.83672667
25.555647,35.132656,1.4718899,0.8577712
25.60223,35.4707,2.2284353,0.96679807
26.317776,34.66784,1.3749127,0.5843431
25.710976,35.42632,1.4138613,0.898855
25.158663,35.511036,1.4162158,0.8028595
25.172495,34.479904,1.8171544,0.52749187
25.27056,34.987915,1.4104781,0.62560946
27.289057,34.441174,1.4802233,0.61199206
26.168127,35.045036,1.5161824,0.5603336
25.51713,34.36903,1.599431,0.5260098
24.925728,34.926323,1.056449,0.6759483
28.183844,34.48963,1.096559,0.8605576
27.75301,34.83085,1.0030212,0.748071
26.085382,35.17711,1.1463952,0.7704313
24.449871,35.163784,1.1815164,0.3502875
27.092188,34.906994,1.7004077,0.22264221
27.713865,34.784214,1.1592395,0.5431883
25.349037,34.41351,0.87223756,0.54554194
25.964437,34.876133,0.97410196,0.8874346
26.21322,34.66184,0.85348946,0.7126897
26.230206,35.138412,0.9693292,0.3296059
25.57764,35.076008,1.5164688,0.6299454
26.91053,35.50918,1.1437943,0.47880825
26.043465,34.960392,1.1588556,0.81860036
27.217226,35.34793,1.3708484,0.30696332
27.159384,35.63929,1.6738172,0.50882757
26.800293,35.038464,1.7309448,0.83396286
26.25851,35.1576,0.8378366,0.53767186
27.010122,35.01226,1.0967239,0.66093206
25.312628,35.054832,1.5374279,0.55848503
25.787952,34.874924,1.5783175,0.90966564
25.780403,35.22619,1.3026403,0.70495945
26.598911,34.979527,1.5742859,0.7146442
25.56679,35.493954,1.5606053,0.46342388
27.202318,35.347755,1.3829787,0.38656175
26.974018,35.270306,0.99869657,0.60454744
26.331047,34.852325,1.341713,0.5205968
24.725727,34.939156,1.6223308,0.5220617
25.72677,34.90846,1.3155128,0.5152535
26.103548,34.684227,1.6213733,1.0
24.064697,34.962025,1.1259061,0.49490592
25.379732,35.177467,1.4914259,0.8536727
26.111525,34.436367,1.0485024,0.4711181
24.707977,35.5342,1.3918929,0.6550675
25.007586,34.339264,0.8942471,0.78814715
24.613192,34.812378,1.025133,0.4258885
24.683592,34.938927,0.7534548,0.6968333
27.942226,35.541542,1.164082,0.7596714
26.573092,34.32722,2.0657122,0.4929563
26.37321,34.883926,1.4876127,0.9001612
25.018772,34.704292,1.710313,0.87650895
25.496824,34.804035,1.3173372,1.0
25.774395,34.429497,1.132867,0.71426064
25.750656,34.986595,1.3781959,0.6204823
25.765837,34.935345,1.3830985,0.44747907
26.676256,35.25387,1.711652,1.0
25.82074,35.5377,1.3749062,0.49925622
27.151926,34.626186,1.405243,0.78817374
24.68579,35.177574,1.7716095,0.7123938
25.393768,35.150303,1.5398935,0.8549013
27.16546,35.10029,1.2744021,0.56800735
26.995293,34.852386,1.3580577,0.9623044
27.093086,35.04233,1.3121004,0.7152095
26.410128,34.79109,1.3448031,0.5144458
25.095932,34.779182,1.6718932,0.95003223
25.591322,34.97825,1.6337516,0.7670674
27.41002,35.24992,1.7402623,0.70107585
27.413166,34.963776,2.014171,0.7784024
26.51305,34.578426,1.1717166,0.7768229
24.210005,35.03348,1.1822314,0.484346
25.509117,35.088585,1.2622869,0.3432591
26.132795,35.09057,1.3530195,0.59783375
26.485806,34.762215,1.2200515,0.8031684
25.10706,35.71962,1.3248452,1.0
25.033407,35.57684,1.5543044,1.0
26.13649,34.562588,1.5779194,0.22812556
27.432915,34.624565,1.2904638,0.56710273
26.023508,34.35918,1.1566331,0.5083173
25.149212,35.253284,1.0722171,1.0
27.715921,35.172047,1.8346609,0.46644303
26.36394,34.982788,1.3097445,0.7513882
26.952614,34.909695,0.9877027,0.7109418
25.080511,34.63864,1.2226635,0.74287206
25.731747,35.09593,1.2362032,0.43793178
27.51964,34.627625,1.2539595,0.9294393
25.025751,35.70226,1.3623103,0.5127091
26.088741,35.372833,1.4330254,0.85161406
26.390528,35.482162,1.0685617,0.43937758
23.75637,35.474148,1.1271265,0.6056985
24.805435,35.055027,1.2658087,0.92486024
26.936811,35.063053,1.701312,0.5980435
25.338577,34.786263,1.2403264,0.8333736
26.658573,34.736732,1.199829,0.9146389
25.856655,35.136818,1.0388125,0.6486515
25.83493,35.064915,1.6200529,0.7998591
26.658155,34.947968,1.0952003,0.8394374
25.733326,34.72452,1.3465269,0.73646706
25.701393,34.879864,1.2732868,0.8192072
25.45348,35.371418,1.084107,0.45235202
25.862339,34.828705,0.8273991,0.67193264
25.645191,35.044014,1.3473184,0.57530636
25.178108,35.45077,1.1035472,0.7444641
24.577215,34.96804,1.2869095,0.506947
25.281734,34.636463,1.3659459,1.0
26.458017,35.120197,1.601028,0.9529229
26.435839,35.428703,1.1849813,0.5190273
27.036074,34.71287,1.3143549,0.47431841
24.624083,35.075638,1.8171076,1.0
27.27497,34.90234,1.5273743,0.7807142
27.078436,34.899754,1.3859521,0.75540084
27.457436,34.833714,1.7442175,1.0
24.967527,34.996967,1.2090596,0.5232793
25.991287,35.083057,1.4401761,0.7478072
24.74024,34.91687,1.4547588,0.5422251
25.747408,35.515907,1.6221486,1.0
24.70231,34.912247,1.4759402,0.7371808
24.5158,35.20234,1.4905171,0.7151893
25.492743,34.151615,1.2222645,0.9265576
26.13401,35.213566,1.4999886,0.60613596
26.146744,35.044216,1.4776086,0.45856953
26.301905,35.204124,1.0161465,0.92774665
25.27249,35.064407,1.4096348,1.0
25.379854,35.217617,1.4106193,0.6093695
26.51038,35.476357,1.5844802,0.60633814
25.538607,34.57414,1.0772138,0.6374831
25.718,35.185257,1.694944,0.47863835
26.293638,35.166824,1.5883623,0.76448524
27.01823,34.78097,1.3873804,0.7807357
25.89269,35.50683,2.1494918,0.74778616
25.913023,34.992336,1.5595567,0.77259725
25.93759,34.716793,1.2985198,1.0
27.00627,34.92026,1.2558702,0.42302203
25.166689,34.821384,1.181993,0.83897984
26.059599,35.24041,1.9024314,1.0
26.66675,34.732754,1.3767856,0.69124806
25.37555,35.25134,1.5436554,0.39043644
25.37703,35.05815,1.4885644,0.658772
26.185568,35.47774,1.6189821,0.9288757
26.183678,35.255928,1.5398715,0.77852786
25.888237,34.908047,1.2868562,0.7182762
25.16193,34.66371,1.2870493,0.80822945
26.609985,35.134975,1.9159446,0.6895673
25.916248,35.209007,1.2805612,0.43562147
25.310637,34.99891,1.1482682,0.34334528
26.327892,34.82752,1.1548576,0.99701375
25.426907,35.237045,1.6182743,0.6625935
25.502085,35.319496,1.1889843,0.6222354
25.794258,34.135098,0.9231213,0.76535356
25.803043,35.01252,1.1840976,0.66502315
25.135107,34.924114,1.4406598,0.5203965
25.23586,35.638325,1.4122471,0.48676792
25.537502,35.311802,1.0726175,0.5839784
28.014702,35.321526,1.6051029,0.5862251
25.075094,34.63048,1.4546373,0.21484932
25.039562,35.04628,1.1661853,0.77295184
26.06835,34.96164,1.4946617,0.71121335
25.6575,34.773033,1.5180053,0.80503523
25.830513,35.376125,1.7106196,0.61597335
25.892773,34.838627,1.0645527,0.8083643
26.702093,34.264328,0.93439114,0.8476575
26.427002,35.14255,1.6202481,0.45308027
24.958765,34.755405,1.5877802,0.915145
27.136295,34.870796,1.3778603,0.45760208
25.109062,34.827255,1.5097808,0.45024484
26.439548,34.572304,1.1757628,0.5919087
25.382948,35.0376,1.6111782,0.5644954
25.067694,34.2669,1.5917768,0.33257893
26.474554,35.409595,1.4852768,0.7324841
25.872559,35.172947,0.919811,0.92041
26.454912,35.519306,1.8960993,1.0
